epoch,step,phase,train_loss,loss_sent,loss_prosody,loss_words,loss_phones,val_loss,mae_total,mae_accuracy,mae_fluency,mae_prosodic,mae_completeness,rmse_total,rmse_accuracy,rmse_fluency,rmse_prosodic,rmse_completeness,pearson_total,pearson_accuracy,pearson_fluency,pearson_prosodic,pearson_completeness,spearman_total,spearman_accuracy,spearman_fluency,spearman_prosodic,spearman_completeness
74,350,train,0.005110,0.000399,0.000443,0.000024,0.001369,,,,,,,,,,,,,,,,,,,,,
74,400,train,0.003802,0.001162,0.000199,0.000289,0.005402,,,,,,,,,,,,,,,,,,,,,
74,450,train,0.002944,0.000837,0.000294,0.000094,0.000820,,,,,,,,,,,,,,,,,,,,,
74,500,train,0.003743,0.001165,0.000382,0.001625,0.004498,,,,,,,,,,,,,,,,,,,,,
74,550,train,0.003637,0.000626,0.000522,0.000147,0.002353,,,,,,,,,,,,,,,,,,,,,
74,600,train,0.004139,0.000447,0.000575,0.002023,0.005825,,,,,,,,,,,,,,,,,,,,,
74,end,val,,,,,,0.023182,0.078112,0.081162,0.067261,0.069053,0.486388,0.111364,0.115539,0.094534,0.095822,0.486781,0.699093,0.670275,0.749989,0.745885,0.075544,0.697200,0.650189,0.743668,0.743639,0.062155
75,50,train,0.003750,0.001281,0.000646,0.000305,0.001976,,,,,,,,,,,,,,,,,,,,,
75,100,train,0.004150,0.002216,0.000216,0.013389,0.005653,,,,,,,,,,,,,,,,,,,,,
75,150,train,0.004977,0.000772,0.000066,0.000741,0.001664,,,,,,,,,,,,,,,,,,,,,
75,200,train,0.003890,0.001878,0.000520,0.002517,0.002509,,,,,,,,,,,,,,,,,,,,,
75,250,train,0.003645,0.000954,0.000516,0.000020,0.002667,,,,,,,,,,,,,,,,,,,,,
75,300,train,0.003024,0.001212,0.000418,0.000016,0.001319,,,,,,,,,,,,,,,,,,,,,
75,350,train,0.004452,0.001364,0.000222,0.001033,0.007896,,,,,,,,,,,,,,,,,,,,,
75,400,train,0.004251,0.000505,0.000417,0.001741,0.004133,,,,,,,,,,,,,,,,,,,,,
75,450,train,0.003503,0.000968,0.000213,0.000141,0.002539,,,,,,,,,,,,,,,,,,,,,
75,500,train,0.002852,0.001286,0.000210,0.006399,0.006353,,,,,,,,,,,,,,,,,,,,,
75,550,train,0.003144,0.001521,0.001046,0.000081,0.004271,,,,,,,,,,,,,,,,,,,,,
75,600,train,0.003464,0.001550,0.000545,0.000478,0.006755,,,,,,,,,,,,,,,,,,,,,
75,end,val,,,,,,0.023037,0.078679,0.081309,0.066668,0.068264,0.488633,0.112133,0.116362,0.093077,0.094740,0.489024,0.698568,0.672407,0.757582,0.751305,0.078397,0.693161,0.651935,0.745770,0.744190,0.069288
76,50,train,0.003430,0.001054,0.000572,0.000029,0.001206,,,,,,,,,,,,,,,,,,,,,
76,100,train,0.003712,0.001377,0.001156,0.000561,0.007445,,,,,,,,,,,,,,,,,,,,,
76,150,train,0.004405,0.001083,0.000975,0.000021,0.004197,,,,,,,,,,,,,,,,,,,,,
76,200,train,0.003298,0.001378,0.000297,0.001338,0.004014,,,,,,,,,,,,,,,,,,,,,
76,250,train,0.003168,0.000593,0.000792,0.000002,0.000429,,,,,,,,,,,,,,,,,,,,,
76,300,train,0.003739,0.000972,0.000173,0.000002,0.000922,,,,,,,,,,,,,,,,,,,,,
76,350,train,0.003759,0.000336,0.000477,0.003677,0.006171,,,,,,,,,,,,,,,,,,,,,
76,400,train,0.003747,0.000920,0.000185,0.000628,0.001520,,,,,,,,,,,,,,,,,,,,,
76,450,train,0.003508,0.000861,0.000361,0.000247,0.003953,,,,,,,,,,,,,,,,,,,,,
76,500,train,0.003993,0.001520,0.000336,0.004052,0.003628,,,,,,,,,,,,,,,,,,,,,
76,550,train,0.003441,0.000901,0.000620,0.001067,0.002280,,,,,,,,,,,,,,,,,,,,,
76,600,train,0.003180,0.001099,0.000562,0.000234,0.002315,,,,,,,,,,,,,,,,,,,,,
76,end,val,,,,,,0.023178,0.078447,0.081117,0.066700,0.067726,0.487690,0.114222,0.118072,0.094463,0.096584,0.488078,0.696352,0.665975,0.754475,0.750228,0.080240,0.694785,0.650247,0.747967,0.743729,0.068214
77,50,train,0.002756,0.000652,0.000267,0.000065,0.001152,,,,,,,,,,,,,,,,,,,,,
77,100,train,0.003464,0.001164,0.000249,0.000255,0.000956,,,,,,,,,,,,,,,,,,,,,
77,150,train,0.003253,0.000431,0.000141,0.000947,0.004030,,,,,,,,,,,,,,,,,,,,,
77,200,train,0.003850,0.000975,0.000162,0.001064,0.002850,,,,,,,,,,,,,,,,,,,,,
77,250,train,0.003609,0.000989,0.000123,0.000361,0.001276,,,,,,,,,,,,,,,,,,,,,
77,300,train,0.003271,0.000896,0.000267,0.006063,0.006952,,,,,,,,,,,,,,,,,,,,,
77,350,train,0.003720,0.000536,0.000225,0.000571,0.005147,,,,,,,,,,,,,,,,,,,,,
77,400,train,0.003202,0.001632,0.000781,0.000184,0.001604,,,,,,,,,,,,,,,,,,,,,
77,450,train,0.003649,0.001618,0.000955,0.007209,0.019674,,,,,,,,,,,,,,,,,,,,,
77,500,train,0.003497,0.001407,0.000766,0.000001,0.002050,,,,,,,,,,,,,,,,,,,,,
77,550,train,0.003651,0.000517,0.000199,0.000052,0.003662,,,,,,,,,,,,,,,,,,,,,
77,600,train,0.003339,0.000411,0.000133,0.000013,0.002774,,,,,,,,,,,,,,,,,,,,,
77,end,val,,,,,,0.022893,0.077308,0.080271,0.066554,0.066642,0.488613,0.111884,0.115409,0.093618,0.094381,0.488998,0.711475,0.682764,0.765736,0.762432,0.120746,0.705586,0.661164,0.754503,0.755134,0.079281
78,50,train,0.003490,0.000946,0.000063,0.001378,0.010186,,,,,,,,,,,,,,,,,,,,,
78,100,train,0.003610,0.000621,0.000429,0.003000,0.001105,,,,,,,,,,,,,,,,,,,,,
78,150,train,0.003678,0.001041,0.000381,0.000316,0.002718,,,,,,,,,,,,,,,,,,,,,
78,200,train,0.003611,0.001808,0.000254,0.000848,0.002476,,,,,,,,,,,,,,,,,,,,,
78,250,train,0.002952,0.000424,0.000385,0.000198,0.001705,,,,,,,,,,,,,,,,,,,,,
78,300,train,0.003159,0.000892,0.000487,0.000029,0.003553,,,,,,,,,,,,,,,,,,,,,
78,350,train,0.003463,0.001022,0.000296,0.001591,0.001569,,,,,,,,,,,,,,,,,,,,,
78,400,train,0.003450,0.000945,0.000164,0.000291,0.011002,,,,,,,,,,,,,,,,,,,,,
78,450,train,0.003125,0.001159,0.000716,0.000555,0.002656,,,,,,,,,,,,,,,,,,,,,
78,500,train,0.003287,0.000719,0.000352,0.000015,0.003034,,,,,,,,,,,,,,,,,,,,,
78,550,train,0.004312,0.000569,0.000474,0.000439,0.005448,,,,,,,,,,,,,,,,,,,,,
78,600,train,0.003410,0.001111,0.000299,0.001009,0.003636,,,,,,,,,,,,,,,,,,,,,
78,end,val,,,,,,0.022820,0.079783,0.082903,0.067647,0.069286,0.488626,0.115463,0.119292,0.094478,0.097753,0.489018,0.704148,0.674304,0.760766,0.755527,0.105258,0.693692,0.650367,0.745069,0.743402,0.069053
79,50,train,0.003092,0.000778,0.000406,0.000286,0.003718,,,,,,,,,,,,,,,,,,,,,
79,100,train,0.003518,0.000706,0.000140,0.000784,0.001743,,,,,,,,,,,,,,,,,,,,,
79,150,train,0.003614,0.000460,0.000337,0.000732,0.002338,,,,,,,,,,,,,,,,,,,,,
79,200,train,0.003438,0.001881,0.000399,0.001538,0.004123,,,,,,,,,,,,,,,,,,,,,
79,250,train,0.003674,0.001812,0.000185,0.000205,0.006945,,,,,,,,,,,,,,,,,,,,,
79,300,train,0.003401,0.000704,0.000233,0.000070,0.004575,,,,,,,,,,,,,,,,,,,,,
79,350,train,0.003234,0.000445,0.000659,0.000001,0.000675,,,,,,,,,,,,,,,,,,,,,
79,400,train,0.003316,0.000568,0.000302,0.000126,0.001898,,,,,,,,,,,,,,,,,,,,,
79,450,train,0.003171,0.001191,0.000883,0.002217,0.014633,,,,,,,,,,,,,,,,,,,,,
79,500,train,0.003195,0.000474,0.000231,0.000195,0.002235,,,,,,,,,,,,,,,,,,,,,
79,550,train,0.003144,0.000804,0.000531,0.000533,0.002506,,,,,,,,,,,,,,,,,,,,,
79,600,train,0.003538,0.000534,0.000312,0.000025,0.001348,,,,,,,,,,,,,,,,,,,,,
79,end,val,,,,,,0.023178,0.079672,0.082212,0.068522,0.069710,0.489023,0.115240,0.118892,0.096948,0.098330,0.489412,0.700952,0.670377,0.753322,0.749413,0.094040,0.695396,0.654436,0.742930,0.741741,0.071100
80,50,train,0.003638,0.000796,0.000874,0.000227,0.002017,,,,,,,,,,,,,,,,,,,,,
80,100,train,0.003272,0.003672,0.000378,0.001282,0.009770,,,,,,,,,,,,,,,,,,,,,
80,150,train,0.003421,0.000391,0.000359,0.001259,0.003594,,,,,,,,,,,,,,,,,,,,,
80,200,train,0.004095,0.001358,0.000357,0.011913,0.005031,,,,,,,,,,,,,,,,,,,,,
80,250,train,0.003698,0.000628,0.001040,0.000950,0.006503,,,,,,,,,,,,,,,,,,,,,
80,300,train,0.003379,0.000829,0.000368,0.001001,0.005843,,,,,,,,,,,,,,,,,,,,,
80,350,train,0.002916,0.000271,0.000166,0.000002,0.001410,,,,,,,,,,,,,,,,,,,,,
80,400,train,0.003642,0.001086,0.000187,0.006742,0.006442,,,,,,,,,,,,,,,,,,,,,
80,450,train,0.003060,0.000895,0.000811,0.000974,0.004663,,,,,,,,,,,,,,,,,,,,,
80,500,train,0.003408,0.001403,0.000632,0.006843,0.010353,,,,,,,,,,,,,,,,,,,,,
80,550,train,0.003041,0.000542,0.000535,0.000003,0.001082,,,,,,,,,,,,,,,,,,,,,
80,600,train,0.003322,0.002169,0.000573,0.000225,0.009182,,,,,,,,,,,,,,,,,,,,,
80,end,val,,,,,,0.022838,0.080259,0.083196,0.066832,0.067679,0.488621,0.115432,0.119155,0.093450,0.095171,0.489012,0.705269,0.672930,0.764615,0.759580,0.129703,0.699643,0.654076,0.755256,0.752187,0.087338
81,50,train,0.003129,0.000865,0.000412,0.000447,0.008633,,,,,,,,,,,,,,,,,,,,,
81,100,train,0.003640,0.000597,0.000282,0.007027,0.004150,,,,,,,,,,,,,,,,,,,,,
81,150,train,0.003156,0.000665,0.000099,0.000357,0.001549,,,,,,,,,,,,,,,,,,,,,
81,200,train,0.003182,0.001064,0.000208,0.000008,0.001916,,,,,,,,,,,,,,,,,,,,,
81,250,train,0.004299,0.000990,0.000491,0.000177,0.002126,,,,,,,,,,,,,,,,,,,,,
81,300,train,0.003598,0.000813,0.000407,0.005234,0.015734,,,,,,,,,,,,,,,,,,,,,
81,350,train,0.003761,0.000537,0.000383,0.000025,0.002144,,,,,,,,,,,,,,,,,,,,,
81,400,train,0.003087,0.000959,0.000096,0.000004,0.000370,,,,,,,,,,,,,,,,,,,,,
81,450,train,0.004311,0.000676,0.000435,0.000666,0.002115,,,,,,,,,,,,,,,,,,,,,
81,500,train,0.003263,0.000470,0.000206,0.000083,0.003063,,,,,,,,,,,,,,,,,,,,,
81,550,train,0.003281,0.000734,0.000373,0.000276,0.005320,,,,,,,,,,,,,,,,,,,,,
81,600,train,0.003765,0.000983,0.000879,0.001347,0.004018,,,,,,,,,,,,,,,,,,,,,
81,end,val,,,,,,0.023143,0.078659,0.082077,0.067475,0.069306,0.488300,0.113950,0.118319,0.095952,0.098842,0.488694,0.694513,0.665274,0.757297,0.750322,0.099379,0.687480,0.645377,0.746235,0.743689,0.069365
82,50,train,0.003211,0.001204,0.000092,0.000137,0.002743,,,,,,,,,,,,,,,,,,,,,
82,100,train,0.002961,0.000399,0.000235,0.000888,0.002542,,,,,,,,,,,,,,,,,,,,,
82,150,train,0.002685,0.000458,0.000286,0.001548,0.006178,,,,,,,,,,,,,,,,,,,,,
82,200,train,0.003718,0.000565,0.000394,0.000003,0.000435,,,,,,,,,,,,,,,,,,,,,
82,250,train,0.003757,0.000410,0.000711,0.000520,0.002129,,,,,,,,,,,,,,,,,,,,,
82,300,train,0.003392,0.001440,0.000240,0.001178,0.003513,,,,,,,,,,,,,,,,,,,,,
82,350,train,0.002944,0.001567,0.000204,0.000005,0.000591,,,,,,,,,,,,,,,,,,,,,
82,400,train,0.003151,0.001441,0.000142,0.000433,0.003452,,,,,,,,,,,,,,,,,,,,,
82,450,train,0.002822,0.000510,0.000149,0.000508,0.003639,,,,,,,,,,,,,,,,,,,,,
82,500,train,0.003124,0.000530,0.000358,0.004783,0.005582,,,,,,,,,,,,,,,,,,,,,
82,550,train,0.003030,0.001544,0.000650,0.000315,0.003579,,,,,,,,,,,,,,,,,,,,,
82,600,train,0.002986,0.000591,0.000164,0.000106,0.002184,,,,,,,,,,,,,,,,,,,,,
82,end,val,,,,,,0.023049,0.078453,0.081429,0.066819,0.068803,0.489652,0.111903,0.116606,0.094073,0.095785,0.490044,0.701021,0.674883,0.757229,0.748444,0.127522,0.692921,0.649499,0.749435,0.745007,0.078724
83,50,train,0.003395,0.001089,0.000395,0.000282,0.005059,,,,,,,,,,,,,,,,,,,,,
83,100,train,0.003634,0.000959,0.000657,0.001108,0.008447,,,,,,,,,,,,,,,,,,,,,
83,150,train,0.003186,0.001679,0.000347,0.001476,0.002029,,,,,,,,,,,,,,,,,,,,,
83,200,train,0.003979,0.000946,0.000563,0.000997,0.019359,,,,,,,,,,,,,,,,,,,,,
83,250,train,0.003128,0.000367,0.000733,0.000051,0.002059,,,,,,,,,,,,,,,,,,,,,
83,300,train,0.003337,0.000799,0.000697,0.005004,0.018124,,,,,,,,,,,,,,,,,,,,,
83,350,train,0.002906,0.000725,0.000125,0.000293,0.001179,,,,,,,,,,,,,,,,,,,,,
83,400,train,0.003278,0.000592,0.000128,0.000240,0.004142,,,,,,,,,,,,,,,,,,,,,
83,450,train,0.003546,0.000515,0.000410,0.000287,0.005113,,,,,,,,,,,,,,,,,,,,,
83,500,train,0.003097,0.000917,0.000531,0.000121,0.006025,,,,,,,,,,,,,,,,,,,,,
83,550,train,0.003064,0.000630,0.000263,0.000830,0.006113,,,,,,,,,,,,,,,,,,,,,
83,600,train,0.003370,0.000601,0.000486,0.000015,0.003044,,,,,,,,,,,,,,,,,,,,,
83,end,val,,,,,,0.023098,0.079512,0.084385,0.067676,0.069190,0.488327,0.115596,0.121474,0.094942,0.096588,0.488724,0.696573,0.662604,0.754618,0.747005,0.112376,0.690061,0.642968,0.742806,0.740101,0.069045
84,50,train,0.003823,0.000618,0.000276,0.001053,0.009223,,,,,,,,,,,,,,,,,,,,,
84,100,train,0.003054,0.000621,0.000253,0.000001,0.002347,,,,,,,,,,,,,,,,,,,,,
84,150,train,0.003466,0.001465,0.000258,0.000343,0.005606,,,,,,,,,,,,,,,,,,,,,
84,200,train,0.003012,0.000943,0.000312,0.000237,0.002752,,,,,,,,,,,,,,,,,,,,,
84,250,train,0.003407,0.001871,0.001151,0.000972,0.008598,,,,,,,,,,,,,,,,,,,,,
84,300,train,0.002983,0.001178,0.000391,0.002755,0.001050,,,,,,,,,,,,,,,,,,,,,
84,350,train,0.002455,0.000987,0.000379,0.000780,0.001940,,,,,,,,,,,,,,,,,,,,,
84,400,train,0.003153,0.001675,0.000143,0.000791,0.002844,,,,,,,,,,,,,,,,,,,,,
84,450,train,0.003387,0.000520,0.000278,0.000240,0.005096,,,,,,,,,,,,,,,,,,,,,
84,500,train,0.002703,0.000685,0.000240,0.000175,0.003202,,,,,,,,,,,,,,,,,,,,,
84,550,train,0.002990,0.002047,0.000736,0.000076,0.001762,,,,,,,,,,,,,,,,,,,,,
84,600,train,0.003352,0.001956,0.000463,0.001301,0.003653,,,,,,,,,,,,,,,,,,,,,
84,end,val,,,,,,0.023086,0.078206,0.081812,0.067048,0.069019,0.488224,0.110784,0.115345,0.094043,0.096124,0.488620,0.700907,0.668710,0.756199,0.746855,0.097704,0.691987,0.640437,0.743060,0.737919,0.071817
85,50,train,0.003366,0.000510,0.000622,0.000473,0.001457,,,,,,,,,,,,,,,,,,,,,
85,100,train,0.003116,0.000826,0.000458,0.004503,0.005130,,,,,,,,,,,,,,,,,,,,,
85,150,train,0.003134,0.000537,0.000386,0.000001,0.001232,,,,,,,,,,,,,,,,,,,,,
85,200,train,0.003685,0.000330,0.000546,0.000248,0.004537,,,,,,,,,,,,,,,,,,,,,
85,250,train,0.003026,0.000651,0.000354,0.001775,0.004276,,,,,,,,,,,,,,,,,,,,,
85,300,train,0.003562,0.000701,0.000474,0.004069,0.007511,,,,,,,,,,,,,,,,,,,,,
85,350,train,0.003168,0.000772,0.000492,0.000472,0.008038,,,,,,,,,,,,,,,,,,,,,
85,400,train,0.003621,0.001855,0.000210,0.000184,0.002887,,,,,,,,,,,,,,,,,,,,,
85,450,train,0.003446,0.000456,0.000216,0.000326,0.004304,,,,,,,,,,,,,,,,,,,,,
85,500,train,0.003261,0.002254,0.000551,0.006406,0.017845,,,,,,,,,,,,,,,,,,,,,
85,550,train,0.003536,0.000523,0.000301,0.002957,0.001904,,,,,,,,,,,,,,,,,,,,,
85,600,train,0.003106,0.000694,0.000471,0.000509,0.009026,,,,,,,,,,,,,,,,,,,,,
85,end,val,,,,,,0.022820,0.077855,0.080524,0.067168,0.069203,0.487627,0.112010,0.115556,0.094756,0.097491,0.488022,0.700145,0.669774,0.757554,0.748680,0.098341,0.685166,0.640319,0.746611,0.739471,0.069183
86,50,train,0.003250,0.000516,0.000380,0.000002,0.000515,,,,,,,,,,,,,,,,,,,,,
86,100,train,0.003174,0.000620,0.000327,0.000620,0.002162,,,,,,,,,,,,,,,,,,,,,
86,150,train,0.002609,0.000856,0.000710,0.000932,0.004332,,,,,,,,,,,,,,,,,,,,,
86,200,train,0.003478,0.000496,0.000253,0.000703,0.009300,,,,,,,,,,,,,,,,,,,,,
86,250,train,0.002846,0.001421,0.000532,0.000888,0.007428,,,,,,,,,,,,,,,,,,,,,
86,300,train,0.002997,0.003148,0.000434,0.001117,0.002385,,,,,,,,,,,,,,,,,,,,,
86,350,train,0.003044,0.000832,0.000249,0.000145,0.002075,,,,,,,,,,,,,,,,,,,,,
86,400,train,0.003374,0.000548,0.000810,0.000081,0.000783,,,,,,,,,,,,,,,,,,,,,
86,450,train,0.003124,0.000664,0.000944,0.000563,0.004284,,,,,,,,,,,,,,,,,,,,,
86,500,train,0.003732,0.000500,0.000585,0.000693,0.007498,,,,,,,,,,,,,,,,,,,,,
86,550,train,0.003226,0.001675,0.000263,0.002481,0.007243,,,,,,,,,,,,,,,,,,,,,
86,600,train,0.002967,0.000707,0.000711,0.000305,0.001606,,,,,,,,,,,,,,,,,,,,,
86,end,val,,,,,,0.022810,0.078807,0.083396,0.067195,0.068971,0.485895,0.113966,0.120040,0.094746,0.096271,0.486292,0.694721,0.663958,0.754267,0.747299,0.084771,0.683551,0.638014,0.742320,0.739518,0.067914
87,50,train,0.003251,0.000878,0.000313,0.001728,0.001198,,,,,,,,,,,,,,,,,,,,,
87,100,train,0.003260,0.001118,0.000336,0.000001,0.000475,,,,,,,,,,,,,,,,,,,,,
87,150,train,0.003306,0.000600,0.000351,0.001121,0.005985,,,,,,,,,,,,,,,,,,,,,
87,200,train,0.003018,0.000515,0.000289,0.000008,0.001828,,,,,,,,,,,,,,,,,,,,,
87,250,train,0.003612,0.001342,0.000300,0.000619,0.010654,,,,,,,,,,,,,,,,,,,,,
87,300,train,0.003583,0.000845,0.000999,0.000211,0.003600,,,,,,,,,,,,,,,,,,,,,
87,350,train,0.003130,0.001449,0.000212,0.000553,0.001582,,,,,,,,,,,,,,,,,,,,,
87,400,train,0.002929,0.000769,0.000207,0.009089,0.009952,,,,,,,,,,,,,,,,,,,,,
87,450,train,0.003647,0.000615,0.000264,0.000007,0.002092,,,,,,,,,,,,,,,,,,,,,
87,500,train,0.002829,0.001316,0.000666,0.000239,0.001166,,,,,,,,,,,,,,,,,,,,,
87,550,train,0.002903,0.000468,0.000446,0.000508,0.005426,,,,,,,,,,,,,,,,,,,,,
87,600,train,0.002994,0.000650,0.000502,0.001008,0.004678,,,,,,,,,,,,,,,,,,,,,
87,end,val,,,,,,0.022961,0.079268,0.082622,0.067483,0.069145,0.485972,0.114420,0.118707,0.094494,0.096838,0.486362,0.703405,0.668838,0.758249,0.754952,0.100427,0.694716,0.645629,0.739407,0.739922,0.068240
88,50,train,0.002968,0.000752,0.000189,0.001644,0.010640,,,,,,,,,,,,,,,,,,,,,
88,100,train,0.003511,0.001216,0.000264,0.000199,0.003186,,,,,,,,,,,,,,,,,,,,,
88,150,train,0.002794,0.000645,0.000390,0.000396,0.005053,,,,,,,,,,,,,,,,,,,,,
88,200,train,0.003039,0.000907,0.000107,0.000296,0.005783,,,,,,,,,,,,,,,,,,,,,
88,250,train,0.003120,0.000963,0.000310,0.000616,0.005240,,,,,,,,,,,,,,,,,,,,,
88,300,train,0.002938,0.000564,0.000366,0.000660,0.001973,,,,,,,,,,,,,,,,,,,,,
88,350,train,0.002855,0.001042,0.000483,0.000003,0.000401,,,,,,,,,,,,,,,,,,,,,
88,400,train,0.002542,0.001823,0.000472,0.000918,0.009954,,,,,,,,,,,,,,,,,,,,,
88,450,train,0.004378,0.001047,0.000146,0.000377,0.007217,,,,,,,,,,,,,,,,,,,,,
88,500,train,0.003081,0.001156,0.000394,0.000309,0.003259,,,,,,,,,,,,,,,,,,,,,
88,550,train,0.002675,0.001922,0.000499,0.001043,0.002101,,,,,,,,,,,,,,,,,,,,,
88,600,train,0.003591,0.000461,0.000910,0.000701,0.005224,,,,,,,,,,,,,,,,,,,,,
88,end,val,,,,,,0.023018,0.079963,0.084201,0.067225,0.068330,0.484717,0.115687,0.120379,0.094832,0.096575,0.485106,0.703144,0.669966,0.753896,0.752421,0.083850,0.694577,0.644965,0.741629,0.744983,0.057953
89,50,train,0.002452,0.000927,0.000769,0.000249,0.003087,,,,,,,,,,,,,,,,,,,,,
89,100,train,0.002986,0.000584,0.000146,0.000394,0.004756,,,,,,,,,,,,,,,,,,,,,
89,150,train,0.003041,0.002074,0.000568,0.004609,0.017883,,,,,,,,,,,,,,,,,,,,,
89,200,train,0.003467,0.001776,0.000211,0.004043,0.011713,,,,,,,,,,,,,,,,,,,,,
89,250,train,0.002781,0.001084,0.000456,0.000193,0.004950,,,,,,,,,,,,,,,,,,,,,
89,300,train,0.002812,0.000614,0.000409,0.000617,0.002111,,,,,,,,,,,,,,,,,,,,,
89,350,train,0.003253,0.000907,0.000080,0.000015,0.001161,,,,,,,,,,,,,,,,,,,,,
89,400,train,0.003216,0.000566,0.000278,0.001132,0.007402,,,,,,,,,,,,,,,,,,,,,
89,450,train,0.002809,0.001194,0.000428,0.005113,0.002858,,,,,,,,,,,,,,,,,,,,,
89,500,train,0.003390,0.001144,0.000402,0.000668,0.003556,,,,,,,,,,,,,,,,,,,,,
89,550,train,0.003219,0.000342,0.000184,0.000017,0.001506,,,,,,,,,,,,,,,,,,,,,
89,600,train,0.003269,0.001289,0.000506,0.001202,0.004054,,,,,,,,,,,,,,,,,,,,,
89,end,val,,,,,,0.023006,0.078285,0.081319,0.067166,0.068799,0.487870,0.112653,0.116639,0.093623,0.096155,0.488259,0.701875,0.672795,0.755230,0.748263,0.085765,0.686608,0.643738,0.742511,0.738139,0.064546
90,50,train,0.002651,0.000572,0.000162,0.000015,0.002013,,,,,,,,,,,,,,,,,,,,,
90,100,train,0.003173,0.000329,0.000568,0.000215,0.002856,,,,,,,,,,,,,,,,,,,,,
90,150,train,0.002981,0.000752,0.000397,0.000731,0.002649,,,,,,,,,,,,,,,,,,,,,
90,200,train,0.003119,0.000863,0.000348,0.000575,0.006807,,,,,,,,,,,,,,,,,,,,,
90,250,train,0.003120,0.001085,0.000279,0.000139,0.001284,,,,,,,,,,,,,,,,,,,,,
90,300,train,0.002834,0.000940,0.000608,0.000434,0.003034,,,,,,,,,,,,,,,,,,,,,
90,350,train,0.002474,0.000991,0.000201,0.000322,0.001543,,,,,,,,,,,,,,,,,,,,,
90,400,train,0.002793,0.000704,0.000329,0.000013,0.003158,,,,,,,,,,,,,,,,,,,,,
90,450,train,0.003086,0.000556,0.000206,0.000412,0.002421,,,,,,,,,,,,,,,,,,,,,
90,500,train,0.002951,0.000307,0.000584,0.000309,0.005825,,,,,,,,,,,,,,,,,,,,,
90,550,train,0.002983,0.000719,0.000208,0.000237,0.002693,,,,,,,,,,,,,,,,,,,,,
90,600,train,0.002938,0.000743,0.000132,0.000918,0.002840,,,,,,,,,,,,,,,,,,,,,
90,end,val,,,,,,0.022547,0.078370,0.081935,0.067539,0.069533,0.487475,0.113913,0.118144,0.095007,0.097577,0.487869,0.697960,0.668689,0.755914,0.748542,0.050454,0.683833,0.635812,0.740324,0.736986,0.037817
91,50,train,0.002825,0.001107,0.000741,0.001685,0.009513,,,,,,,,,,,,,,,,,,,,,
91,100,train,0.003111,0.001287,0.000535,0.000630,0.007219,,,,,,,,,,,,,,,,,,,,,
91,150,train,0.002955,0.002453,0.000691,0.000998,0.007818,,,,,,,,,,,,,,,,,,,,,
91,200,train,0.002746,0.000587,0.000408,0.001107,0.003728,,,,,,,,,,,,,,,,,,,,,
91,250,train,0.002545,0.001547,0.000341,0.001271,0.004076,,,,,,,,,,,,,,,,,,,,,
91,300,train,0.002899,0.001339,0.000517,0.000780,0.005799,,,,,,,,,,,,,,,,,,,,,
91,350,train,0.003731,0.000555,0.000364,0.000264,0.003581,,,,,,,,,,,,,,,,,,,,,
91,400,train,0.002747,0.000531,0.000506,0.000275,0.002398,,,,,,,,,,,,,,,,,,,,,
91,450,train,0.003234,0.000732,0.000188,0.000596,0.001663,,,,,,,,,,,,,,,,,,,,,
91,500,train,0.003517,0.001490,0.000285,0.002004,0.010061,,,,,,,,,,,,,,,,,,,,,
91,550,train,0.003104,0.000492,0.000257,0.000488,0.002173,,,,,,,,,,,,,,,,,,,,,
91,600,train,0.002883,0.000975,0.000110,0.000850,0.005290,,,,,,,,,,,,,,,,,,,,,
91,end,val,,,,,,0.022909,0.079052,0.081082,0.067247,0.069387,0.487170,0.113903,0.116309,0.094114,0.097690,0.487563,0.698632,0.671441,0.754628,0.746261,0.032471,0.686609,0.646542,0.740124,0.735345,0.028457
92,50,train,0.003481,0.001205,0.000304,0.000032,0.000701,,,,,,,,,,,,,,,,,,,,,
92,100,train,0.003021,0.000767,0.000542,0.000007,0.003054,,,,,,,,,,,,,,,,,,,,,
92,150,train,0.002244,0.000452,0.000269,0.000200,0.003172,,,,,,,,,,,,,,,,,,,,,
92,200,train,0.002859,0.000722,0.000296,0.000873,0.002816,,,,,,,,,,,,,,,,,,,,,
92,250,train,0.002842,0.000552,0.000541,0.000463,0.005274,,,,,,,,,,,,,,,,,,,,,
92,300,train,0.002553,0.000873,0.000514,0.001373,0.001770,,,,,,,,,,,,,,,,,,,,,
92,350,train,0.002877,0.000482,0.000445,0.000006,0.003166,,,,,,,,,,,,,,,,,,,,,
92,400,train,0.003541,0.000650,0.000332,0.000107,0.006369,,,,,,,,,,,,,,,,,,,,,
92,450,train,0.002977,0.000735,0.000293,0.000738,0.005478,,,,,,,,,,,,,,,,,,,,,
92,500,train,0.003014,0.000598,0.000138,0.000230,0.003430,,,,,,,,,,,,,,,,,,,,,
92,550,train,0.002479,0.000462,0.000171,0.000885,0.002666,,,,,,,,,,,,,,,,,,,,,
92,600,train,0.002567,0.000289,0.000660,0.000254,0.002167,,,,,,,,,,,,,,,,,,,,,
92,end,val,,,,,,0.022671,0.078782,0.081633,0.067178,0.069990,0.489674,0.112872,0.116879,0.094645,0.099437,0.490065,0.703446,0.673975,0.756744,0.756758,0.042091,0.692950,0.647294,0.747083,0.750733,0.028718
93,50,train,0.004519,0.001274,0.000376,0.000600,0.013671,,,,,,,,,,,,,,,,,,,,,
